d2105e7a-4a0e-4305-8f7d-dbae89aeadff;82;115;
a8a747de-653b-4272-b6cc-e230f4694b75;78;92;
fd24f502-3a3c-43d4-b58c-dd3b4e37b575;66;125;
aa66703a-e4b6-4376-820e-190bdedd65a3;70;108;
062ccc70-7fa5-4f99-a6ed-b2443a6de27e;118;93;
e495bb19-1347-49a1-b156-8ffcd5d2295c;106;120;
40007526-e94e-4df7-8d1a-dc1e34d64ff4;102;124;
06120c54-4185-4b48-809d-fe38eca19b91;108;117;
efc887a1-aabf-4125-9a3b-6ee0b13cc9f6;125;76;
bb5c12f9-4beb-4f66-994f-06961f92e7df;121;116;
4faddbfc-c126-477b-8753-6890b869ba7a;115;174;
118e239e-8c9f-4bbe-b1ba-b806fab6f356;126;105;
f8bc81bd-7622-424a-99f2-3a8c9df2924a;111;104;
2b6df8dc-7a3f-4def-b81d-441d4fe6a94f;128;122;
c68d6406-cb18-48dd-b854-84eac6a5ce52;85;84;
eebf4854-de05-4ff1-a039-7f52616e0b71;108;104;
c4c2f04d-223a-431e-8aec-bc6b733dd37f;76;93;
31e71abf-25ce-430b-8ec8-c6266b15e5de;98;129;
00059ec9-ba02-41e1-9212-1a661ea89b51;108;119;
84fe8e4f-3c35-4e32-9286-65e07a3bd8b6;106;119;
d43313cd-23c0-41bc-a452-a475b63f8021;62;76;
84b42d55-c297-4f63-a60f-afa16b9f9efe;107;122;
cbcc00d1-825d-41c3-bc47-2ee724018ec0;102;118;
9df309f8-94b4-458d-ba0a-485ae6903131;147;114;
3a6174fb-9a98-4a0c-8240-9517bc877073;76;107;
582d2673-8ec7-4c9f-a106-ffcffc70b3f8;109;119;
c201668e-5e63-44b2-84dd-514c5f260b3a;87;117;
b8a4c74c-2d98-4bae-9611-49739786695f;116;93;
e7b90f3a-47fb-4399-adcf-40bf9d567b18;106;76;
9682f0ae-1cdd-47cd-80ed-09515a4cea37;127;89;
cf3a1f1b-95cd-4b61-bd84-7c45c6164722;123;129;
35fe2253-302a-44ec-9064-1df363d4f455;95;117;
a2ea7a97-3b35-4e2f-93f8-415280f4b3c5;128;85;
5a9247ae-7986-4010-b41e-47cda47a08f3;131;113;
15459318-c8eb-411e-8b9b-ac0ce9ad91a3;91;112;
